@relation kdd_cup_1999-weka.filters.unsupervised.attribute.Remove-R17

@attribute duration numeric
@attribute protocol_type {tcp,udp,icmp}
@attribute service {vmnet,smtp,ntp_u,shell,kshell,aol,imap4,urh_i,netbios_ssn,tftp_u,mtp,uucp,nnsp,echo,tim_i,ssh,iso_tsap,time,netbios_ns,systat,hostnames,login,efs,supdup,http_8001,courier,ctf,finger,nntp,ftp_data,red_i,ldap,http,ftp,pm_dump,exec,klogin,auth,netbios_dgm,other,link,X11,discard,private,remote_job,IRC,daytime,pop_3,pop_2,gopher,sunrpc,name,rje,domain,uucp_path,http_2784,Z39_50,domain_u,csnet_ns,whois,eco_i,bgp,sql_net,printer,telnet,ecr_i,urp_i,netstat,http_443,harvest}
@attribute flag {RSTR,S3,SF,RSTO,SH,OTH,S2,RSTOS0,S1,S0,REJ}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute land {1,0}
@attribute wrong_fragment numeric
@attribute urgent numeric
@attribute hot numeric
@attribute num_failed_logins numeric
@attribute logged_in {1,0}
@attribute lnum_compromised numeric
@attribute lroot_shell numeric
@attribute lsu_attempted numeric
@attribute lnum_root numeric
@attribute lnum_shells numeric
@attribute lnum_access_files numeric
@attribute lnum_outbound_cmds numeric
@attribute is_host_login {1,0}
@attribute is_guest_login {1,0}
@attribute count numeric
@attribute srv_count numeric
@attribute serror_rate numeric
@attribute srv_serror_rate numeric
@attribute rerror_rate numeric
@attribute srv_rerror_rate numeric
@attribute same_srv_rate numeric
@attribute diff_srv_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_srv_rate numeric
@attribute dst_host_diff_srv_rate numeric
@attribute dst_host_same_src_port_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute dst_host_serror_rate numeric
@attribute dst_host_srv_serror_rate numeric
@attribute dst_host_rerror_rate numeric
@attribute dst_host_srv_rerror_rate numeric
@attribute label {NORMAL,Probing,DoS,R2L,U2R}

@data
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,63,2,0.02,1,0.02,1,0,0,0.92,1,Probing
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,10,2,0.1,1,0.1,1,0,0,0.8,1,Probing
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,20,2,0.05,1,0.05,1,0,0,0.85,1,Probing
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,30,2,0.03,1,0.03,1,0,0,0.9,1,Probing
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,40,2,0.03,1,0.03,1,0,0,0.9,1,Probing
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,50,2,0.02,1,0.02,1,0,0,0.92,1,Probing
2,tcp,finger,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,60,4,0.02,1,0.02,0.5,0,0,0.9,0,Probing
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,70,2,0.01,1,0.01,1,0,0,0.91,1,Probing
6,tcp,telnet,SF,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4,1,0.25,1,0.25,0,0,0,0.75,0,Probing
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,14,1,0.07,1,0.07,0,0,0,0.86,1,Probing
0,tcp,whois,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,24,1,0.04,1,0.04,0,0,0,0.88,1,Probing
6,tcp,domain,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,34,1,0.03,1,0.03,0,0,0,0.88,0,Probing
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,44,1,0.02,1,0.02,0,0,0,0.91,1,Probing
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,54,1,0.02,1,0.02,0,0,0,0.91,1,Probing
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,64,1,0.02,1,0.02,0,0,0,0.91,1,Probing
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,7,2,0.14,1,0.14,1,0,0,0.86,1,Probing
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,17,2,0.06,1,0.06,1,0,0,0.94,1,Probing
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,27,2,0.04,1,0.04,1,0,0,0.93,1,Probing
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,37,2,0.03,1,0.03,1,0,0,0.92,1,Probing
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,47,2,0.02,1,0.02,1,0,0,0.94,1,Probing
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,57,2,0.02,1,0.02,1,0,0,0.93,1,Probing
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,67,2,0.01,1,0.01,1,0,0,0.93,1,Probing
0,tcp,ftp_data,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,100,1,0,1,0.03,0,0,1,0.02,Probing
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,11,2,0.09,1,0.09,1,0,0,0.91,1,Probing
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,21,2,0.05,1,0.05,1,0,0,0.9,1,Probing
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,31,2,0.03,1,0.03,1,0,0,0.94,1,Probing
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,41,2,0.02,1,0.02,1,0,0,0.93,1,Probing
7,tcp,gopher,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,51,2,0.02,1,0.02,1,0,0,0.92,0,Probing
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,61,2,0.02,1,0.02,1,0,0,0.92,1,Probing
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,71,2,0.01,1,0.01,1,0,0,0.93,1,Probing
0,tcp,ftp_data,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,77,1,0,1,0.04,0,0,1,0.03,Probing
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,11,2,0.09,1,0.09,1,0,0,0.73,1,Probing
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,21,2,0.05,1,0.05,1,0,0,0.81,1,Probing
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,31,2,0.03,1,0.03,1,0,0,0.87,1,Probing
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,41,2,0.02,1,0.02,1,0,0,0.88,1,Probing
6,tcp,gopher,RSTO,0,77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,51,2,0.02,1,0.02,1,0,0,0.9,0.5,Probing
6,tcp,http,SF,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,61,2,0.02,1,0.02,1,0,0,0.89,0.5,Probing
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,71,2,0.01,1,0.01,1,0,0,0.9,1,Probing
0,udp,domain_u,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0.17,0.67,0,150,1,0.01,0.06,0.03,0,0.01,0,0,0,Probing
3,tcp,telnet,SF,54,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0.29,0,0.14,0.71,0,160,29,0.18,0.08,0.01,0,0.01,0.03,0.01,0,Probing
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.71,1,0.29,0,0.14,0.57,0,255,1,0,0.02,0.03,0,0.02,1,0.01,0,Probing
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0.76,1,0.24,0,0.06,0.47,0,255,1,0,0.04,0.07,0,0.05,1,0.02,0,Probing
1,tcp,private,RSTOS0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0.78,0.67,0.22,0.33,0.11,0.41,0,255,3,0.01,0.05,0.11,0,0.08,0.67,0.02,0.33,Probing
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2,0.81,1,0.19,0,0.05,0.41,0,255,2,0.01,0.06,0.15,0,0.12,1,0.03,0,Probing
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2,0.81,1,0.19,0,0.04,0.4,0,255,2,0.01,0.08,0.18,0,0.15,1,0.04,0,Probing
2,tcp,finger,RSTO,693375640,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,57,3,0.79,0.67,0.21,0.33,0.05,0.39,0,255,3,0.01,0.09,0.22,0,0.18,0.67,0.05,0.33,Probing
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1,0.79,1,0.21,0,0.01,0.39,0,255,1,0,0.1,0.26,0,0.21,1,0.05,0,Probing
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2,0.79,1,0.21,0,0.03,0.38,0,255,2,0.01,0.11,0.3,0,0.24,1,0.06,0,Probing
1,tcp,private,RSTOS0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,3,0.77,0.67,0.23,0.33,0.03,0.37,0,255,3,0.01,0.13,0.34,0,0.26,0.67,0.08,0.33,Probing
1,tcp,private,RSTOS0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2,0.75,0.5,0.25,0.5,0.02,0.37,0,255,2,0.01,0.14,0.38,0,0.29,0.5,0.09,0.5,Probing
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,1,0.75,1,0.25,0,0.01,0.37,0,255,1,0,0.16,0.42,0,0.31,1,0.11,0,Probing
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2,0.74,1,0.26,0,0.02,0.37,0,255,2,0.01,0.17,0.46,0,0.34,1,0.12,0,Probing
1,tcp,private,RSTOS0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,3,0.73,0.67,0.27,0.33,0.02,0.36,0,255,3,0.01,0.18,0.5,0,0.36,0.67,0.13,0.33,Probing
1,tcp,private,RSTOS0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2,0.72,0.5,0.28,0.5,0.01,0.36,0,255,2,0.01,0.2,0.54,0,0.39,0.5,0.15,0.5,Probing
1,tcp,private,RSTOS0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2,0.71,0.5,0.29,0.5,0.01,0.37,0,255,2,0.01,0.22,0.58,0,0.41,0.5,0.17,0.5,Probing
1,tcp,private,RSTOS0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2,0.69,0.5,0.31,0.5,0.01,0.38,0,255,2,0.01,0.24,0.62,0,0.43,0.5,0.19,0.5,Probing
1,tcp,private,RSTOS0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2,0.68,0.5,0.32,0.5,0.01,0.39,0,255,2,0.01,0.25,0.65,0,0.45,0.5,0.21,0.5,Probing
1,tcp,private,RSTOS0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2,0.67,0.5,0.33,0.5,0.01,0.4,0,255,2,0.01,0.27,0.69,0,0.47,0.5,0.23,0.5,Probing
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,1,0.66,1,0.34,0,0.01,0.41,0,255,1,0,0.3,0.73,0,0.49,1,0.25,0,Probing
0,tcp,telnet,S0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,197,1,0.65,1,0.35,0,0.01,0.41,0,255,1,0,0.32,0.77,0,0.51,1,0.27,0,Probing
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,1,0.65,1,0.35,0,0,0.42,0,255,1,0,0.34,0.81,0,0.53,1,0.29,0,Probing
0,tcp,daytime,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,1,0.64,1,0.36,0,0,0.42,0,255,1,0,0.36,0.85,0,0.55,1,0.31,0,Probing
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,1,0.63,1,0.37,0,0,0.42,0,255,1,0,0.38,0.89,0,0.56,1,0.33,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0,1,0,1,2,2,1,0,1,0,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,1,2,12,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,1,0,1,2,22,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,1,0,1,2,32,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,1,0,1,2,42,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,1,0,1,2,52,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,1,0,1,2,62,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,1,0,1,2,72,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,0,0,0,0,1,0,1,2,82,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,1,0,1,2,92,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,1,0,1,2,102,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,0,0,0,0,1,0,1,2,112,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,1,0,1,2,122,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,0,0,1,0,1,2,132,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,1,0,1,2,142,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,0,0,0,0,1,0,1,2,152,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,0,0,0,0,1,0,1,2,162,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,2,172,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,1,0,1,2,182,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,1,0,1,2,192,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,1,0,1,2,202,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,1,0,1,2,212,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,1,0,1,2,222,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,1,0,1,2,232,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,1,2,242,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,1,2,252,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,Probing
